docname;main;choice1;level1;choice2;level2;choice3;level3;docbagsize
B107-150-100-1463734870;150-100;150-100;1060;183-013;584;128-013;584;1410
X21-135-075-1463734370;135-075;135-075;1579;105-075;978;183-038;674;2662
X20-165-000-1463736630;165-000;165-000;807;165-025;801;183-013;630;1497
B14-000-100-1463734150;000-100;000-100;1491;090-025;628;180-025;626;1609
X3-120-025-1463737850;120-025;105-025;774;120-025;766;113-038;659;1731
B11-180-000-1463737110;180-000;180-000;1431;165-050;675;183-038;674;2617
X20-165-000-1463736360;165-000;165-000;878;150-000;734;165-050;642;2063
X22-105-075-1463734330;105-075;120-050;755;090-100;703;128-038;697;2091
X8-023-013-1463736860;023-013;023-013;805;045-025;748;023-038;675;1969
B106-000-050-1463734120;000-050;000-050;1190;000-100;688;015-050;679;1195
B14-000-100-1463736670;000-100;000-100;1418;038-038;625;128-013;624;1902
B106-000-050-1463735010;000-050;000-050;1108;045-050;712;015-050;661;1353
B109-038-038-1463737470;038-038;038-038;732;045-050;727;030-025;702;1567
X21-135-075-1463734880;135-075;135-075;1786;150-100;667;128-038;665;2389
B100-150-000-1463735010;150-000;150-000;1317;135-000;704;173-038;689;2635
MB17-090-050-1463734320;090-050;090-050;1413;098-013;656;180-025;638;2160
X24-045-075-1463733920;045-075;045-075;1048;030-100;718;045-025;641;1908
B101-090-000-1463734730;090-000;090-000;1256;105-025;691;068-038;686;3268
X22-105-000-1463736810;105-000;105-000;936;075-000;739;113-013;689;2016
X7-183-038-1463738070;183-038;183-038;914;165-025;711;180-025;676;1725
B101-090-000-1463734050;090-000;090-000;1676;068-038;723;083-013;659;3497
B14-000-100-1463737920;000-100;000-100;1432;038-038;633;180-025;629;1841
MB17-090-050-1463734810;090-050;090-050;1351;180-025;650;128-038;634;2356
B13-000-000-1463735010;000-000;000-000;1418;023-038;698;015-000;665;2702
X24-045-050-1463737880;045-050;045-050;796;015-025;727;038-038;690;1454
B102-143-013-1463736540;143-013;128-013;667;143-013;632;075-050;591;1630
X20-165-050-1463738150;165-050;165-050;702;183-013;697;150-025;680;1622
B11-180-000-1463734240;180-000;180-000;1486;128-013;635;113-013;619;2544
B17-060-000-1463734050;060-000;060-000;1361;105-025;695;083-013;686;3150
B16-120-000-1463734010;120-000;120-000;1394;128-038;658;045-050;655;3215
B107-068-013-1463736450;068-013;075-025;864;105-000;746;068-013;714;1899
B106-000-050-1463734600;000-050;000-050;1051;030-025;671;015-050;661;1564
B13-000-000-1463734260;000-000;000-000;1420;023-038;715;015-000;683;2630
B105-098-038-1463738040;098-038;075-025;695;090-025;685;098-038;645;1973
X4-075-025-1463736550;075-025;075-025;775;038-013;698;090-025;670;1794
X7-183-013-1463736410;183-013;183-013;920;150-025;672;180-025;666;1356
B14-000-100-1463736550;000-100;000-100;1405;000-050;670;038-038;639;1901
B107-150-100-1463734590;150-100;150-100;1051;180-050;678;128-038;648;1512
X20-165-075-1463734230;165-075;165-075;1709;150-100;765;183-038;702;2070
B101-090-000-1463734650;090-000;090-000;1574;135-075;908;105-075;878;3575
MB17-090-050-1463734830;090-050;090-050;1419;098-013;669;180-025;634;2095
X25-015-075-1463734900;015-075;015-075;1605;053-038;691;098-013;650;2019
X3-105-025-1463734960;105-025;105-025;953;120-025;750;098-013;654;1852
X21-135-075-1463734590;135-075;135-075;1872;150-100;716;128-038;652;2186
B13-000-000-1463734450;000-000;000-000;1439;015-000;648;183-013;637;2761
X23-075-000-1463737100;075-000;075-000;758;090-025;723;038-013;682;1736
X20-165-050-1463738110;165-050;165-050;795;183-013;698;120-050;681;1905
X6-015-025-1463736450;015-025;098-013;715;045-025;704;090-025;677;1628
B109-030-100-1463734510;030-100;030-100;775;060-050;694;075-050;632;1465
B107-068-038-1463738000;068-038;068-038;1019;120-050;744;083-038;723;1974
B108-053-038-1463738120;053-038;053-038;805;098-013;692;045-050;677;1624
X4-075-025-1463734790;075-025;075-025;947;053-013;665;120-050;653;1453
X5-045-025-1463737090;045-025;023-038;930;075-075;801;045-025;738;1845
X25-015-075-1463734020;015-075;015-075;1601;045-075;916;000-050;711;2209
B108-053-038-1463738190;053-038;023-038;985;083-013;715;053-038;712;2096
B11-180-000-1463734990;180-000;180-000;1384;183-038;666;098-013;652;2829
X23-075-075-1463734920;075-075;075-075;1028;075-050;686;060-050;630;1679
B103-128-038-1463737450;128-038;128-038;862;150-100;739;120-050;677;2271
B104-113-038-1463737910;113-038;113-038;729;105-025;723;120-050;675;1850
B13-000-000-1463737120;000-000;000-000;1450;015-000;679;045-050;640;2619
B17-060-000-1463734530;060-000;060-000;1391;023-038;711;045-000;668;3294
X4-090-025-1463737890;090-025;090-025;751;105-025;731;060-050;695;1572
B13-000-000-1463734040;000-000;000-000;1440;015-000;672;045-050;647;2547
B101-090-000-1463734780;090-000;090-000;1506;105-025;706;128-038;701;3189
MB276-150-050-1463736610;150-050;150-050;1400;150-100;654;038-013;642;2835
B17-060-000-1463737140;060-000;060-000;1073;023-038;723;045-000;683;3317
X4-075-025-1463736530;075-025;075-025;929;090-025;740;038-013;684;1789
B107-150-100-1463734390;150-100;150-100;1245;090-100;652;128-038;612;1258
X4-075-025-1463736390;075-025;075-025;768;105-025;707;075-050;642;1793
B109-030-100-1463733790;030-100;030-100;1010;060-050;645;075-050;602;1353
X25-015-000-1463736480;015-000;015-000;999;090-025;721;030-025;708;1605
B17-060-000-1463734610;060-000;060-000;1376;023-038;718;045-000;681;3226
B17-060-000-1463733790;060-000;060-000;1376;023-038;687;083-013;668;3386
X3-105-025-1463736490;105-025;105-025;798;120-025;728;135-025;648;1966
X6-015-025-1463734050;015-025;015-025;946;030-025;639;098-013;634;1080
B17-060-000-1463736440;060-000;060-000;1391;023-038;681;083-013;668;3456
X23-075-000-1463736840;075-000;075-000;925;128-013;714;120-025;674;1962
X23-075-000-1463736940;075-000;075-000;840;090-025;737;038-013;710;1730
X4-075-025-1463733930;075-025;075-025;797;090-025;699;045-050;672;1678
B13-000-000-1463733830;000-000;000-000;1450;015-000;679;045-050;640;2619
B100-173-013-1463737080;173-013;173-013;769;165-025;723;180-025;695;1783
B102-143-038-1463737990;143-038;173-038;703;158-038;695;183-038;687;1903
B103-128-013-1463736790;128-013;128-013;752;105-050;676;183-013;671;1369
MB315-120-100-1463737030;120-100;120-100;1394;143-013;632;180-025;631;2017
X23-075-050-1463737760;075-050;075-050;800;090-025;679;105-050;627;1470
X8-023-013-1463737030;023-013;053-038;817;023-013;753;030-100;711;1789
X21-135-075-1463734250;135-075;135-075;1679;105-075;862;158-038;647;2657
B107-068-038-1463737480;068-038;068-038;785;083-038;692;083-013;678;2035
B11-180-000-1463737570;180-000;180-000;1466;183-038;666;173-013;639;2546
X2-135-025-1463734380;135-025;113-013;827;135-025;746;150-025;674;1622
MB315-120-100-1463736820;120-100;120-100;1468;098-013;645;180-100;630;1833
MB17-090-050-1463734800;090-050;090-050;1377;180-025;653;128-038;644;2223
X23-075-075-1463734270;075-075;075-075;1110;045-025;654;098-013;633;1793
X24-045-000-1463736800;045-000;045-000;815;053-013;679;090-025;661;1953
MB508-030-050-1463736690;030-050;030-050;1375;075-075;737;098-013;643;2354
X4-090-025-1463737900;090-025;075-050;737;090-025;675;060-050;645;1461
B108-053-038-1463737880;053-038;053-038;705;045-050;690;090-025;659;1681
B105-060-050-1463734730;060-050;098-013;677;060-050;666;075-050;655;1368
MB315-120-100-1463733820;120-100;120-100;1403;030-025;647;180-100;640;1954
MB315-120-100-1463737710;120-100;120-100;1469;098-013;644;128-013;640;1834
X5-090-025-1463737530;090-025;090-025;782;038-013;723;045-050;699;1360
X20-165-000-1463737080;165-000;165-000;897;165-025;730;173-013;687;1705
B102-143-038-1463737910;143-038;143-038;801;105-025;744;120-025;687;2075
MB508-030-050-1463737480;030-050;030-050;1391;030-025;660;053-038;650;2546
X6-015-025-1463734550;015-025;015-025;910;030-025;688;015-050;641;1123
B104-113-013-1463736510;113-013;113-013;946;105-050;700;090-025;662;1257
MB508-030-050-1463736400;030-050;030-050;1392;045-075;682;075-050;648;2420
B106-083-038-1463738000;083-038;045-075;862;083-038;804;105-075;656;2219
MB508-030-050-1463737020;030-050;030-050;1417;045-050;666;150-025;646;2407
B100-150-000-1463734100;150-000;150-000;1728;128-038;665;150-100;665;3014
B17-060-000-1463734400;060-000;060-000;1335;023-038;705;105-025;678;3307
B108-090-100-1463734730;090-100;090-100;992;150-100;676;090-025;639;1519
X4-075-025-1463734150;075-025;090-025;739;038-013;736;075-025;707;1515
B108-053-013-1463736630;053-013;053-013;852;090-025;657;045-050;650;1905
X25-015-075-1463733980;015-075;015-075;1623;045-075;721;000-100;646;2134
MB291-180-100-1463736710;180-100;180-100;1433;000-100;622;038-038;613;1606
B11-180-000-1463736770;180-000;180-000;1497;113-013;632;183-013;629;2473
MB276-150-050-1463737000;150-050;150-050;1411;183-038;674;150-100;650;2835
B105-060-050-1463734140;060-050;060-050;757;090-100;665;053-038;637;1680
B16-120-000-1463738030;120-000;120-000;1375;165-050;668;128-038;650;3074
X4-075-025-1463734910;075-025;075-025;1036;075-050;671;045-050;659;1566
X25-015-075-1463734890;015-075;015-075;1568;053-038;655;098-013;648;2202
B106-083-013-1463737050;083-013;083-013;873;105-025;745;045-050;688;1906
B13-000-000-1463734160;000-000;000-000;1449;015-000;695;000-050;656;2558
B100-173-038-1463737690;173-038;183-038;726;158-013;705;165-050;689;2020
X22-105-075-1463734060;105-075;105-075;1476;120-050;709;150-100;669;2481
X25-015-000-1463736940;015-000;015-000;1131;030-025;716;090-025;632;1504
B108-090-100-1463734980;090-100;090-100;916;150-100;679;075-050;645;1517
B103-128-013-1463736580;128-013;128-013;757;143-013;700;120-050;633;1677
B103-128-013-1463737120;128-013;113-013;844;128-013;740;105-050;655;1568
MB17-090-050-1463736410;090-050;090-050;1418;075-050;656;075-025;640;2094
X20-165-075-1463734930;165-075;165-075;1756;150-100;818;128-038;660;2014
MB17-090-050-1463734030;090-050;090-050;1405;098-013;652;180-025;634;2159
X8-023-038-1463737910;023-038;023-038;963;045-025;691;045-050;690;1790
B17-060-000-1463736460;060-000;060-000;1391;023-038;681;083-013;668;3456
B13-000-000-1463738130;000-000;000-000;1454;015-000;734;000-050;694;2418
B105-060-050-1463734670;060-050;060-050;731;045-050;719;090-025;711;1517
MB508-030-050-1463733960;030-050;030-050;1357;075-075;699;128-013;637;2561
MB508-030-050-1463734390;030-050;030-050;1414;045-050;643;090-025;639;2420
B109-030-100-1463734900;030-100;030-100;912;015-050;615;060-050;614;1409
X21-135-000-1463736910;135-000;135-000;812;128-013;691;183-013;679;1950
B11-180-000-1463734730;180-000;180-000;1399;183-038;674;098-013;661;2484
X7-183-038-1463737510;183-038;183-038;822;158-013;721;165-025;705;1844
X22-105-000-1463736660;105-000;105-000;894;075-000;839;090-025;670;2207
B105-060-050-1463734840;060-050;060-050;754;045-050;659;075-050;659;1623
B103-128-038-1463737550;128-038;128-038;823;150-100;755;113-038;665;2022
MB276-150-050-1463734200;150-050;150-050;1436;128-038;670;150-100;663;2763
B102-143-038-1463737850;143-038;143-038;773;183-038;706;135-025;643;1959
X2-135-025-1463734400;135-025;135-025;789;150-025;692;075-050;666;1221
X1-165-025-1463733810;165-025;165-025;784;183-038;672;183-013;665;1624
MB17-090-050-1463734280;090-050;090-050;1413;075-050;642;105-050;640;2159
X1-180-025-1463737510;180-025;165-025;835;183-013;716;158-013;657;1511
MB291-180-100-1463734640;180-100;180-100;1404;075-050;632;038-038;630;1708
B100-150-000-1463734440;150-000;150-000;1743;120-000;690;105-025;650;3153
X4-075-025-1463736500;075-025;075-025;1014;068-013;657;060-050;617;1717
B17-060-000-1463736700;060-000;060-000;1389;023-038;712;045-075;698;3453
B16-120-000-1463736650;120-000;120-000;1369;128-038;663;165-050;648;2917
B101-158-013-1463736520;158-013;158-013;770;183-013;671;180-025;644;1722
X8-023-013-1463737060;023-013;000-050;811;023-013;752;045-025;708;1790
X5-045-025-1463736480;045-025;053-038;704;105-025;704;045-025;678;2029
X5-045-025-1463734910;045-025;105-025;785;045-025;766;038-013;674;1909
B101-158-013-1463736700;158-013;158-013;772;183-013;701;135-050;658;1788
B100-173-038-1463738010;173-038;183-038;781;165-025;721;173-038;674;1905
B103-128-038-1463738200;128-038;120-050;727;128-038;665;143-013;655;1855
X8-023-013-1463736520;023-013;023-013;915;030-025;704;030-100;648;1676
B108-090-100-1463734850;090-100;090-100;933;083-038;664;045-025;654;1796
B107-150-100-1463734020;150-100;150-100;991;128-038;703;180-050;694;1619
B105-098-038-1463738100;098-038;098-038;666;098-013;645;090-025;641;1970
B106-083-038-1463737530;083-038;083-038;863;090-100;718;045-025;638;2221
X20-165-000-1463736650;165-000;165-000;1058;150-025;795;090-025;642;1270
B16-120-000-1463734690;120-000;120-000;1374;135-050;681;128-038;658;3062
B108-090-100-1463734300;090-100;090-100;759;128-013;631;083-038;627;1683
B105-060-050-1463734060;060-050;060-050;715;075-050;662;038-038;639;1568
B14-000-100-1463734840;000-100;000-100;1377;030-100;655;173-013;645;1895
MB291-180-100-1463734550;180-100;180-100;1451;000-100;638;038-038;631;1648
B102-030-000-1463734480;030-000;030-000;892;083-013;716;023-038;701;2750
B102-030-000-1463733860;030-000;030-000;1627;045-025;680;053-038;666;2672
B16-120-000-1463737980;120-000;120-000;1381;120-050;688;083-038;679;3218
B105-060-050-1463734540;060-050;045-075;857;060-050;707;075-050;635;1793
B13-000-000-1463733890;000-000;000-000;1426;015-000;691;000-050;651;2628
B104-120-050-1463733840;120-050;120-050;824;135-025;663;135-050;656;1851
X6-015-025-1463736900;015-025;015-025;847;030-025;761;105-050;683;1125
X3-120-025-1463738010;120-025;105-025;808;120-025;783;128-013;677;1792
B107-150-100-1463734200;150-100;150-100;1107;090-100;631;128-038;618;1460
B106-000-050-1463734770;000-050;000-050;1120;023-038;788;015-050;647;1503
X6-030-025-1463737840;030-025;030-025;781;023-013;659;045-025;656;1514
MB315-120-100-1463733990;120-100;120-100;1469;098-013;643;180-100;625;1832
X25-015-050-1463738170;015-050;015-050;881;030-025;711;015-025;666;1120
B101-090-000-1463734340;090-000;090-000;1613;068-038;727;083-013;702;3343
X3-120-025-1463737540;120-025;105-025;818;120-025;779;135-025;687;1735
X23-075-075-1463734190;075-075;075-075;1077;090-100;681;098-013;647;1737
X20-165-075-1463733870;165-075;165-075;1095;105-075;750;150-100;727;2267
B108-053-038-1463737550;053-038;045-025;703;030-025;686;023-013;669;1630
B102-030-000-1463735080;030-000;030-000;1613;023-038;685;053-038;669;2740
X2-135-025-1463734540;135-025;150-025;740;135-025;715;128-013;675;1419
B14-000-100-1463738090;000-100;000-100;1468;128-013;633;128-038;624;1725
B14-000-100-1463734650;000-100;000-100;1405;045-050;634;173-013;633;1903
X8-023-013-1463736730;023-013;038-038;674;030-025;654;045-025;646;1681
B17-060-000-1463736900;060-000;060-000;1369;083-013;693;030-000;692;3225
B103-128-013-1463736470;128-013;128-013;701;135-025;688;113-013;667;1222
X4-090-025-1463738060;090-025;075-050;697;045-050;693;090-025;684;1457
MB276-150-050-1463737660;150-050;150-050;1426;150-100;664;038-013;637;2763
X24-045-000-1463736540;045-000;045-000;1213;090-025;668;015-050;634;1948
B13-000-000-1463736570;000-000;000-000;1429;015-000;695;045-050;639;2560
B17-060-000-1463737660;060-000;060-000;1381;023-038;798;045-075;684;3536
B106-000-050-1463734910;000-050;000-050;984;015-075;677;023-038;675;1399
B17-060-000-1463736980;060-000;060-000;1350;045-075;725;105-025;686;3226
MB291-180-100-1463736360;180-100;180-100;1463;098-013;629;038-038;625;1492
B109-038-038-1463738140;038-038;045-050;759;030-025;710;038-038;701;1565
X6-015-025-1463733840;015-025;015-025;691;015-050;627;038-013;625;1034
X6-015-025-1463736850;015-025;015-025;796;030-025;687;038-038;673;1212
X3-105-025-1463736430;105-025;105-025;901;083-013;722;105-000;721;2087
B102-143-013-1463736910;143-013;120-050;751;165-025;721;143-013;690;1735
B105-098-013-1463736700;098-013;098-013;865;135-025;692;030-025;624;1416
X5-045-025-1463734330;045-025;045-025;753;038-013;722;090-025;707;1681
B101-090-000-1463733940;090-000;090-000;1687;105-025;681;128-038;670;3346
MB508-030-050-1463736830;030-050;030-050;1407;030-025;645;023-013;640;2418
X22-105-000-1463736460;105-000;105-000;853;113-013;669;128-013;662;2273
X3-105-025-1463737060;105-025;105-025;766;120-025;760;075-000;702;1795
X5-090-025-1463738170;090-025;090-025;722;098-013;669;075-050;652;1416
B109-038-013-1463736650;038-013;038-013;786;045-050;723;030-025;662;1413
X1-165-025-1463736550;165-025;165-025;883;180-025;667;150-025;637;1549
B104-120-050-1463734290;120-050;120-050;834;128-013;643;075-050;642;1850
B108-090-100-1463734820;090-100;090-100;1029;098-013;637;075-075;625;1627
B102-143-013-1463736930;143-013;165-025;781;183-013;763;143-013;682;1518
X5-045-025-1463736370;045-025;045-025;706;053-038;681;038-038;674;1789
B109-038-038-1463737940;038-038;038-038;729;045-050;729;045-025;713;1516
B14-000-100-1463737050;000-100;000-100;1473;128-013;636;128-038;629;1666
X25-015-050-1463738080;015-050;015-050;858;015-025;741;030-025;738;1262
B107-150-100-1463734280;150-100;150-100;1230;180-050;647;180-100;627;1302
B11-180-000-1463736780;180-000;180-000;1500;173-013;630;128-013;630;2477
B105-098-038-1463737880;098-038;083-038;708;098-038;695;053-038;688;1970
B108-090-100-1463734800;090-100;090-100;829;128-038;691;083-038;661;1797
X25-015-050-1463738180;015-050;015-050;852;090-025;631;030-025;616;944
MB315-120-100-1463734530;120-100;120-100;1455;128-013;637;180-100;635;1833
B17-060-000-1463737070;060-000;060-000;1392;023-038;702;045-000;665;3304
MB276-150-050-1463734980;150-050;150-050;1426;150-100;664;038-013;637;2763
B105-060-050-1463734470;060-050;060-050;731;098-013;685;075-050;684;1573
X21-135-075-1463733890;135-075;135-075;1514;105-075;828;128-038;706;2394
B109-038-013-1463736780;038-013;090-025;707;105-050;675;045-050;663;1522
B101-158-038-1463737740;158-038;158-038;752;173-038;717;150-100;693;1607
B109-038-013-1463737030;038-013;045-025;731;038-013;669;098-013;660;1571
B103-180-050-1463734520;180-050;180-050;784;150-100;659;135-025;614;1359
B16-120-000-1463737480;120-000;120-000;1401;173-013;645;098-013;644;3132
B11-180-000-1463734960;180-000;180-000;1482;000-100;634;038-038;626;2468
X24-045-050-1463738190;045-050;045-050;819;090-025;672;030-025;661;1464
MB508-030-050-1463736610;030-050;030-050;1359;075-075;683;045-075;681;2560
B104-120-050-1463733890;120-050;120-050;857;113-013;711;135-050;656;1966
MB508-030-050-1463734350;030-050;030-050;1366;075-075;678;030-025;644;2560
B102-030-000-1463734420;030-000;030-000;1524;083-013;686;023-038;664;2959
X5-045-025-1463736360;045-025;045-025;716;030-025;679;053-013;657;1794
B16-120-000-1463734190;120-000;120-000;1416;113-013;654;128-038;653;2911
B108-053-038-1463737900;053-038;045-050;750;090-025;642;053-038;635;1514
MB315-120-100-1463734620;120-100;120-100;1428;128-038;651;015-050;639;1892
B103-180-050-1463735100;180-050;165-025;679;120-025;635;180-100;558;191
X23-075-050-1463737530;075-050;075-050;781;090-025;653;060-050;625;1319
B11-180-000-1463734810;180-000;180-000;1505;113-013;634;180-025;628;2473
B17-060-000-1463737050;060-000;060-000;1384;045-000;684;105-025;653;3216
MB17-090-050-1463733890;090-050;090-050;1430;075-050;648;098-013;647;2095
B107-068-013-1463736650;068-013;120-050;737;105-025;698;038-013;660;1731
B16-120-000-1463736830;120-000;120-000;1409;165-050;656;128-038;652;2918
X25-015-000-1463736740;015-000;015-000;1385;030-025;694;000-000;637;1945
MB291-180-100-1463734120;180-100;180-100;1437;000-100;639;015-050;635;1649
X21-135-050-1463737770;135-050;128-013;716;120-050;668;135-025;658;1736
B13-000-000-1463734700;000-000;000-000;1447;015-000;703;000-050;660;2421
MB291-180-100-1463737830;180-100;180-100;1362;075-050;629;090-025;628;1724
X3-105-025-1463734920;105-025;105-025;876;075-050;656;135-025;644;1734
MB17-090-050-1463736680;090-050;090-050;1427;075-050;661;180-025;635;2030
X3-120-025-1463737730;120-025;120-025;791;105-025;738;113-038;689;1737
MB291-180-100-1463738210;180-100;180-100;1437;000-100;627;038-038;616;1602
X1-165-025-1463735000;165-025;165-025;752;180-025;726;180-050;663;1672
X20-165-050-1463738210;165-050;165-050;773;183-038;716;183-013;673;1965
X5-090-025-1463738180;090-025;090-025;790;045-025;642;038-013;629;1459
B108-053-013-1463737050;053-013;075-075;860;053-013;789;120-050;652;1851
B103-180-050-1463734990;180-050;150-100;820;180-050;744;180-025;665;1260
MB17-090-050-1463734940;090-050;090-050;1377;180-025;653;128-038;644;2223
X5-090-025-1463737480;090-025;090-025;765;053-013;716;045-050;654;1463
X6-015-025-1463736700;015-025;098-013;741;045-025;669;105-050;656;1470
MB315-120-100-1463737450;120-100;120-100;1498;105-050;646;128-013;643;1716
X6-030-025-1463737510;030-025;030-025;814;098-013;701;015-025;684;1467
X5-045-025-1463734170;045-025;045-025;809;105-025;725;038-013;694;1853
B16-120-000-1463738200;120-000;120-000;1339;128-038;667;150-000;660;3303
MB17-090-050-1463734680;090-050;090-050;1393;075-050;642;128-038;641;2157
B101-090-000-1463734240;090-000;090-000;1612;105-075;745;105-025;682;3344
B106-083-038-1463737700;083-038;083-038;827;083-013;681;045-025;663;2095
MB17-090-050-1463737960;090-050;090-050;1377;180-025;653;128-038;644;2223
X22-105-000-1463736470;105-000;105-000;883;083-013;693;068-038;691;2273
B100-150-000-1463734920;150-000;150-000;1759;075-050;647;183-038;647;3003
B106-083-038-1463738200;083-038;083-038;774;045-025;668;083-013;666;1858
X3-120-025-1463737450;120-025;105-025;915;120-025;716;135-050;713;2023
B108-090-100-1463733920;090-100;090-100;851;150-100;681;083-038;670;1683
MB508-030-050-1463736470;030-050;030-050;1366;075-075;678;030-025;644;2560
B103-128-013-1463736540;128-013;128-013;745;113-013;666;135-025;659;1684
X23-075-050-1463737850;075-050;075-050;806;098-013;678;090-025;676;1315
B103-128-038-1463737690;128-038;128-038;784;150-100;751;183-038;709;2145
MB291-180-100-1463733780;180-100;180-100;1376;150-100;661;000-100;638;1761
MB17-090-050-1463734760;090-050;090-050;1373;180-025;640;128-038;629;2290
B14-000-100-1463737780;000-100;000-100;1435;128-013;635;143-013;631;1888
B108-090-100-1463734600;090-100;090-100;909;083-038;707;128-038;647;1684
X5-045-025-1463733920;045-025;045-025;799;045-050;685;090-025;669;1626
B108-090-100-1463733830;090-100;090-100;925;083-038;662;060-050;637;1681
X20-165-075-1463734310;165-075;150-100;862;165-075;849;158-038;680;1780
B13-000-000-1463737930;000-000;000-000;1446;015-000;677;000-050;639;2629
B101-158-038-1463738110;158-038;150-100;763;173-038;730;158-038;720;2023
MB315-120-100-1463733900;120-100;120-100;1469;098-013;644;128-013;640;1834
B13-000-000-1463734420;000-000;000-000;1422;083-013;682;015-000;668;2561
MB276-150-050-1463734500;150-050;150-050;1386;090-025;651;143-038;648;2911
X3-105-025-1463734490;105-025;105-025;1099;120-025;725;113-038;668;1905
B17-060-000-1463736640;060-000;060-000;1373;045-000;674;053-038;670;3293
X2-135-025-1463736450;135-025;128-013;702;105-050;689;135-025;662;1470
X20-165-050-1463737750;165-050;165-050;787;180-025;653;143-013;648;2152
B105-060-050-1463733990;060-050;060-050;723;075-050;644;083-038;638;1681
MB508-030-050-1463736590;030-050;030-050;1429;128-013;642;173-013;633;2285
B14-000-100-1463735100;000-100;000-100;1393;045-050;651;173-013;644;1615
X3-120-025-1463737670;120-025;105-025;981;120-025;753;113-038;678;1849
MB291-180-100-1463734270;180-100;180-100;1406;000-100;637;015-050;624;1707
B100-150-000-1463734670;150-000;150-000;1718;120-000;692;143-038;652;2998
X21-135-000-1463736400;135-000;135-000;868;165-025;649;128-013;637;2126
X24-045-000-1463736560;045-000;045-000;990;038-013;680;075-000;672;2199
B17-060-000-1463734970;060-000;060-000;1342;023-038;690;105-025;678;3386
B100-150-000-1463734240;150-000;150-000;1424;180-000;749;128-038;665;2920
X4-090-025-1463737670;090-025;090-025;752;105-050;683;075-050;679;1627
B11-180-000-1463737820;180-000;180-000;1505;113-013;634;180-025;628;2473
MB508-030-050-1463734010;030-050;030-050;1396;030-025;652;053-038;647;2488
X5-090-025-1463738160;090-025;090-025;807;053-013;682;128-013;636;1462
MB291-180-100-1463734910;180-100;180-100;1401;165-025;629;000-100;627;1661
B106-000-050-1463735020;000-050;000-050;969;038-038;649;045-050;649;1565
B100-173-038-1463737900;173-038;173-038;756;183-038;707;143-038;676;1963
B105-060-050-1463734370;060-050;098-013;714;090-025;677;075-050;651;1739
B106-083-013-1463736810;083-013;083-013;801;098-013;745;090-025;699;1796
B107-150-100-1463734270;150-100;150-100;1076;075-050;612;165-025;606;1457
MB276-150-050-1463737800;150-050;150-050;1421;183-038;678;128-038;659;2835
B16-120-000-1463734740;120-000;120-000;1395;135-050;669;128-038;649;3140
X1-165-025-1463736410;165-025;165-025;825;180-025;727;183-038;656;1615
B103-128-038-1463737570;128-038;128-038;845;150-100;725;090-100;686;2281
X6-015-025-1463733940;015-025;015-025;919;030-025;672;015-050;626;1077
B13-000-000-1463737460;000-000;000-000;1416;015-000;743;030-025;663;2289
B100-150-000-1463734270;150-000;150-000;1461;128-038;703;165-050;671;2876
X22-105-075-1463734480;105-075;105-075;1091;128-038;758;105-025;734;2548
B107-150-100-1463734660;150-100;150-100;1211;180-100;627;180-050;598;1158
X22-105-050-1463738070;105-050;135-025;758;098-013;743;105-050;736;1319
X24-045-000-1463736500;045-000;045-000;1112;075-000;681;098-013;672;2138
B102-143-038-1463738200;143-038;143-038;699;120-050;698;113-038;688;1964
X6-015-025-1463736570;015-025;030-025;786;015-025;706;090-025;664;1463
X21-135-075-1463734130;135-075;135-075;1301;128-038;721;150-100;687;2269
B106-083-038-1463737810;083-038;083-038;749;120-050;724;098-013;714;1858
X3-120-025-1463737460;120-025;120-025;817;105-025;731;128-013;676;1786
B17-060-000-1463737530;060-000;060-000;1361;105-025;695;083-013;686;3150
B103-180-050-1463734540;180-050;180-050;758;165-025;685;180-025;664;1507
B109-030-100-1463734940;030-100;030-100;891;090-100;646;015-050;606;1362
X25-015-000-1463736450;015-000;015-000;992;030-025;713;038-013;697;1608
B102-143-013-1463736880;143-013;183-013;713;165-050;683;143-013;677;1792
B108-090-100-1463734140;090-100;090-100;912;150-100;689;128-038;680;1515
MB276-150-050-1463736490;150-050;150-050;1407;128-038;671;150-100;649;2837
B106-083-038-1463737630;083-038;045-075;1154;083-038;702;128-038;633;2030
B17-060-000-1463736430;060-000;060-000;1365;023-038;695;083-013;677;3377
X20-165-050-1463737570;165-050;105-025;822;120-025;762;183-013;741;1841
MB276-150-050-1463734800;150-050;150-050;1428;183-038;693;150-100;664;2761
B17-060-000-1463738020;060-000;060-000;1391;023-038;681;083-013;668;3456
B102-030-000-1463734720;030-000;030-000;1355;023-038;768;045-000;727;2391
MB17-090-050-1463737640;090-050;090-050;1418;075-050;647;180-025;643;2095
B11-180-000-1463734110;180-000;180-000;1486;128-013;635;113-013;619;2544
B17-060-000-1463736380;060-000;060-000;1377;083-013;690;105-025;682;3227
X21-135-050-1463738180;135-050;120-050;700;135-025;671;135-050;669;1793
MB291-180-100-1463737960;180-100;180-100;1397;038-038;623;000-100;620;1660
MB291-180-100-1463736380;180-100;180-100;1430;180-025;638;000-100;626;1603
X20-165-050-1463737590;165-050;165-050;706;183-013;656;173-013;654;2028
X20-165-050-1463738010;165-050;173-038;739;183-013;685;158-013;683;1900
B104-113-013-1463736590;113-013;113-013;845;128-013;709;183-013;640;1566
B13-000-000-1463734800;000-000;000-000;1446;015-000;677;000-050;639;2629
B11-180-000-1463737450;180-000;180-000;1486;128-013;635;113-013;619;2544
